CO,PM10,PM25,시정(10m),7day_Avg_PM10,Rain_Value_가벼운 비,Rain_Value_보통의 비,Rain_Value_비가 오지않음,Rain_Value_심한 비
0.4,30.0,24.0,2000,27.428571428571427,0,0,1,0
0.4,25.0,20.0,2000,27.571428571428573,0,0,1,0
0.4,28.0,24.0,2000,27.428571428571427,0,0,1,0
0.4,21.0,17.0,2000,25.857142857142858,0,0,1,0
0.4,28.0,21.0,2000,26.285714285714285,0,0,1,0
0.4,38.0,30.0,2000,27.714285714285715,0,0,1,0
0.5,38.0,32.0,2000,29.714285714285715,0,0,1,0
0.6,36.0,29.0,2000,30.571428571428573,0,0,1,0
0.5,32.0,25.0,2000,31.571428571428573,0,0,1,0
0.4,30.0,25.0,2000,31.857142857142858,0,0,1,0
0.4,24.0,20.0,2000,32.285714285714285,0,0,1,0
0.3,21.0,17.0,2000,31.285714285714285,0,0,1,0
0.3,23.0,19.0,2000,29.142857142857142,0,0,1,0
0.3,22.0,17.0,2000,26.857142857142858,0,0,1,0
0.4,21.0,16.0,2000,24.714285714285715,0,0,1,0
0.4,22.0,18.0,2000,23.285714285714285,0,0,1,0
0.4,24.0,19.0,2000,22.428571428571427,0,0,1,0
0.3,23.0,16.0,2000,22.285714285714285,0,0,1,0
0.3,24.0,15.0,2000,22.714285714285715,0,0,1,0
0.3,24.0,20.0,2000,22.857142857142858,0,0,1,0
0.3,24.0,22.0,2000,23.142857142857142,0,0,1,0
0.3,20.0,17.0,2000,23.0,0,0,1,0
0.3,23.0,18.0,2000,23.142857142857142,0,0,1,0
0.3,22.0,18.0,2000,22.857142857142858,0,0,1,0
0.3,24.0,21.0,2000,23.0,0,0,1,0
0.3,17.0,14.0,2000,22.0,0,0,1,0
0.3,17.0,16.0,2000,21.0,0,0,1,0
0.4,21.0,17.0,2000,20.571428571428573,0,0,1,0
0.3,21.0,19.0,2000,20.714285714285715,0,0,1,0
0.4,27.0,20.0,2000,21.285714285714285,0,0,1,0
0.3,21.0,16.0,2000,21.142857142857142,0,0,1,0
0.4,19.0,15.0,2000,20.428571428571427,0,0,1,0
0.4,21.0,16.0,2000,21.0,0,0,1,0
0.4,21.0,17.0,2000,21.571428571428573,0,0,1,0
0.3,21.0,19.0,2000,21.571428571428573,0,0,1,0
0.3,19.0,16.0,2000,21.285714285714285,0,0,1,0
0.4,19.0,19.0,2000,20.142857142857142,0,0,1,0
0.3,20.0,17.0,2000,20.0,0,0,1,0
0.3,20.0,17.0,2000,20.142857142857142,0,0,1,0
0.3,16.0,14.0,2000,19.428571428571427,0,0,1,0
0.3,16.0,14.0,2000,18.714285714285715,0,0,1,0
0.3,13.0,10.0,2000,17.571428571428573,0,0,1,0
0.3,12.0,13.0,2000,16.571428571428573,0,0,1,0
0.3,17.0,13.0,2000,16.285714285714285,0,0,1,0
0.3,16.0,14.0,2000,15.714285714285714,0,0,1,0
0.3,16.0,12.0,2000,15.142857142857142,0,0,1,0
0.3,18.0,16.0,2000,15.428571428571429,0,0,1,0
0.3,18.0,15.0,2000,15.714285714285714,0,0,1,0
0.3,20.0,18.0,2000,16.714285714285715,0,0,1,0
0.3,20.0,16.0,2000,17.857142857142858,0,0,1,0
0.3,19.0,15.0,2000,18.142857142857142,0,0,1,0
0.3,21.0,17.0,2000,18.857142857142858,0,0,1,0
0.3,21.0,16.0,2000,19.571428571428573,0,0,1,0
0.3,24.0,18.0,2000,20.428571428571427,0,0,1,0
0.3,24.0,16.0,2000,21.285714285714285,0,0,1,0
0.3,21.0,17.0,2000,21.428571428571427,0,0,1,0
0.3,20.0,19.0,2000,21.428571428571427,0,0,1,0
0.3,19.0,16.0,2000,21.428571428571427,0,0,1,0
0.3,19.0,16.0,2000,21.142857142857142,0,0,1,0
0.3,18.0,15.0,2000,20.714285714285715,0,0,1,0
0.3,18.0,16.0,2000,19.857142857142858,0,0,1,0
0.3,18.0,15.0,2000,19.0,0,0,1,0
0.3,19.0,15.0,2000,18.714285714285715,0,0,1,0
0.3,16.0,12.0,2000,18.142857142857142,0,0,1,0
0.3,19.0,11.0,2000,18.142857142857142,0,0,1,0
0.3,16.0,10.0,2000,17.714285714285715,0,0,1,0
0.3,14.0,8.0,2000,17.142857142857142,0,0,1,0
0.3,17.0,10.0,2000,17.0,0,0,1,0
0.3,17.0,8.0,2000,16.857142857142858,0,0,1,0
0.3,17.0,12.0,2000,16.571428571428573,0,0,1,0
0.3,20.0,15.0,2000,17.142857142857142,0,0,1,0
0.3,19.0,15.0,2000,17.142857142857142,0,0,1,0
0.3,22.0,14.0,2000,18.0,0,0,1,0
0.3,19.0,14.0,2000,18.714285714285715,0,0,1,0
0.3,21.0,13.0,2000,19.285714285714285,0,0,1,0
0.3,21.0,15.0,2000,19.857142857142858,0,0,1,0
0.3,24.0,19.0,2000,20.857142857142858,0,0,1,0
0.3,18.0,13.0,2000,20.571428571428573,0,0,1,0
0.3,19.0,15.0,2000,20.571428571428573,0,0,1,0
0.4,19.0,14.0,2000,20.142857142857142,0,0,1,0
0.4,20.0,14.0,2000,20.285714285714285,0,0,1,0
0.3,19.0,14.0,2000,20.0,0,0,1,0
0.3,20.0,14.0,2000,19.857142857142858,0,0,1,0
0.3,19.0,14.0,2000,19.142857142857142,0,0,1,0
0.3,21.0,17.0,2000,19.571428571428573,0,0,1,0
0.3,21.0,16.0,2000,19.857142857142858,0,0,1,0
0.3,21.0,17.0,2000,20.142857142857142,0,0,1,0
0.4,20.0,14.0,2000,20.142857142857142,0,0,1,0
0.3,21.0,16.0,2000,20.428571428571427,0,0,1,0
0.3,19.0,13.0,2000,20.285714285714285,0,0,1,0
0.4,21.0,17.0,2000,20.571428571428573,0,0,1,0
0.3,22.0,18.0,2000,20.714285714285715,0,0,1,0
0.3,22.0,22.0,2000,20.857142857142858,0,0,1,0
0.3,20.0,18.0,2000,20.714285714285715,0,0,1,0
0.3,21.0,19.0,2000,20.857142857142858,0,0,1,0
0.3,21.0,17.0,2000,20.857142857142858,0,0,1,0
0.4,22.0,14.0,2000,21.285714285714285,0,0,1,0
0.5,40.0,26.0,2000,24.0,0,0,1,0
0.5,40.0,31.0,2000,26.571428571428573,0,0,1,0
0.4,29.0,23.0,2000,27.571428571428573,0,0,1,0
0.4,29.0,20.0,2000,28.857142857142858,0,0,1,0
0.4,29.0,21.0,2000,30.0,0,0,1,0
0.3,23.0,19.0,2000,30.285714285714285,0,0,1,0
0.3,25.0,19.0,2000,30.714285714285715,0,0,1,0
0.4,27.0,24.0,2000,28.857142857142858,0,0,1,0
0.4,27.0,22.0,2000,27.0,0,0,1,0
0.3,25.0,24.0,2000,26.428571428571427,0,0,1,0
0.3,18.0,16.0,2000,24.857142857142858,0,0,1,0
0.3,18.0,17.0,2000,23.285714285714285,0,0,1,0
0.3,16.0,14.0,2000,22.285714285714285,0,0,1,0
0.3,14.0,12.0,2000,20.714285714285715,0,0,1,0
0.3,15.0,12.0,2000,19.0,0,0,1,0
0.4,16.0,12.0,2000,17.428571428571427,0,0,1,0
0.4,20.0,14.0,2000,16.714285714285715,0,0,1,0
0.4,24.0,17.0,2000,17.571428571428573,0,0,1,0
0.4,24.0,18.0,2000,18.428571428571427,0,0,1,0
0.4,29.0,23.0,2000,20.285714285714285,0,0,1,0
0.4,28.0,23.0,2000,22.285714285714285,0,0,1,0
0.4,32.0,27.0,2000,24.714285714285715,0,0,1,0
0.4,32.0,25.0,2000,27.0,0,0,1,0
0.6,43.0,34.0,1968,30.285714285714285,0,0,1,0
0.5,45.0,40.0,2000,33.285714285714285,0,0,1,0
0.6,36.0,31.0,2000,35.0,0,0,1,0
0.6,36.0,32.0,2000,36.0,0,0,1,0
0.5,46.0,37.0,2000,38.57142857142857,0,0,1,0
0.5,47.0,41.0,2000,40.714285714285715,0,0,1,0
0.5,47.0,40.0,2000,42.857142857142854,0,0,1,0
0.5,41.0,36.0,2000,42.57142857142857,0,0,1,0
0.4,39.0,34.0,2000,41.714285714285715,0,0,1,0
0.4,39.0,34.0,2000,42.142857142857146,0,0,1,0
0.4,37.0,35.0,2000,42.285714285714285,0,0,1,0
0.6,41.0,35.0,2000,41.57142857142857,0,0,1,0
0.5,53.0,40.0,1698,42.42857142857143,0,0,1,0
0.5,50.0,39.0,1424,42.857142857142854,0,0,1,0
0.5,49.0,37.0,1245,44.0,0,0,1,0
0.5,41.0,33.0,1690,44.285714285714285,0,0,1,0
0.5,37.0,32.0,1789,44.0,0,0,1,0
0.5,38.0,30.0,1466,44.142857142857146,0,0,1,0
0.7,41.0,33.0,1145,44.142857142857146,0,0,1,0
1.0,56.0,44.0,1227,44.57142857142857,0,0,1,0
0.8,57.0,47.0,1590,45.57142857142857,0,0,1,0
0.6,52.0,45.0,1593,46.0,0,0,1,0
0.5,59.0,50.0,2000,48.57142857142857,0,0,1,0
0.5,51.0,41.0,2000,50.57142857142857,0,0,1,0
0.4,44.0,35.0,2000,51.42857142857143,0,0,1,0
0.4,39.0,28.0,2000,51.142857142857146,0,0,1,0
0.4,35.0,28.0,2000,48.142857142857146,0,0,1,0
0.4,32.0,24.0,2000,44.57142857142857,0,0,1,0
0.3,28.0,20.0,2000,41.142857142857146,0,0,1,0
0.4,23.0,18.0,2000,36.0,0,0,1,0
0.4,23.0,19.0,2000,32.0,0,0,1,0
0.3,21.0,16.0,2000,28.714285714285715,0,0,1,0
0.3,20.0,17.0,2000,26.0,0,0,1,0
0.3,21.0,17.0,2000,24.0,0,0,1,0
0.3,23.0,18.0,2000,22.714285714285715,0,0,1,0
0.3,21.0,17.0,2000,21.714285714285715,0,0,1,0
0.3,20.0,18.0,2000,21.285714285714285,0,0,1,0
0.3,20.0,16.0,2000,20.857142857142858,0,0,1,0
0.4,21.0,16.0,2000,20.857142857142858,0,0,1,0
0.4,25.0,19.0,2000,21.571428571428573,0,0,1,0
0.4,32.0,21.0,2000,23.142857142857142,0,0,1,0
0.4,28.0,19.0,2000,23.857142857142858,0,0,1,0
0.4,29.0,20.0,2000,25.0,0,0,1,0
0.4,29.0,21.0,2000,26.285714285714285,0,0,1,0
0.4,27.666666666666668,20.0,2000,27.38095238095238,0,0,1,0
0.4,26.333333333333332,19.0,2000,28.142857142857142,0,0,1,0
0.4,25.0,18.0,2000,28.142857142857142,0,0,1,0
0.4,33.0,26.0,2000,28.285714285714285,0,0,1,0
0.3,30.0,26.0,2000,28.571428571428573,0,0,1,0
0.3,30.0,23.0,2000,28.714285714285715,0,0,1,0
0.3,27.0,19.0,2000,28.428571428571427,0,0,1,0
0.4,25.0,17.0,2000,28.047619047619047,0,0,1,0
0.4,24.0,18.0,2000,27.714285714285715,0,0,1,0
0.3,22.0,16.0,2000,27.285714285714285,0,0,1,0
0.3,21.0,15.0,2000,25.571428571428573,0,0,1,0
0.3,19.0,13.0,2000,24.0,0,0,1,0
0.2,21.0,13.0,2000,22.714285714285715,0,0,1,0
0.2,16.0,11.0,2000,21.142857142857142,1,0,0,0
0.3,14.0,12.0,747,19.571428571428573,1,0,0,0
0.3,14.0,10.0,2000,18.142857142857142,0,0,1,0
0.3,17.0,11.0,2000,17.428571428571427,0,0,1,0
0.3,16.0,12.0,2000,16.714285714285715,0,0,1,0
0.3,18.0,13.0,2000,16.571428571428573,0,0,1,0
0.3,17.0,13.0,2000,16.0,0,0,1,0
0.3,17.0,14.0,2000,16.142857142857142,0,0,1,0
0.4,18.0,12.0,2000,16.714285714285715,0,0,1,0
0.3,25.0,20.0,2000,18.285714285714285,0,0,1,0
0.3,23.0,17.0,2000,19.142857142857142,0,0,1,0
0.4,25.0,20.0,2000,20.428571428571427,0,0,1,0
0.4,28.0,23.0,2000,21.857142857142858,0,0,1,0
0.4,31.0,24.0,2000,23.857142857142858,0,0,1,0
0.4,30.0,23.0,2000,25.714285714285715,0,0,1,0
0.4,28.0,22.0,2000,27.142857142857142,0,0,1,0
0.4,29.0,23.0,2000,27.714285714285715,0,0,1,0
0.4,30.0,23.0,2000,28.714285714285715,0,0,1,0
0.4,22.0,16.0,2000,28.285714285714285,0,0,1,0
0.4,16.0,13.0,2000,26.571428571428573,0,0,1,0
0.4,15.0,11.0,2000,24.285714285714285,0,0,1,0
0.4,17.0,15.0,2000,22.428571428571427,0,0,1,0
0.5,20.0,16.0,2000,21.285714285714285,0,0,1,0
0.4,24.0,19.0,2000,20.571428571428573,0,0,1,0
0.4,22.0,19.0,2000,19.428571428571427,0,0,1,0
0.4,23.0,19.0,2000,19.571428571428573,0,0,1,0
0.4,23.0,18.0,2000,20.571428571428573,0,0,1,0
0.4,24.0,19.0,2000,21.857142857142858,0,0,1,0
0.4,21.0,17.0,2000,22.428571428571427,0,0,1,0
0.4,20.0,16.0,2000,22.428571428571427,0,0,1,0
0.4,20.0,16.0,1954,21.857142857142858,0,0,1,0
0.4,24.0,15.0,1876,22.142857142857142,0,0,1,0
0.4,26.0,20.0,413,22.571428571428573,1,0,0,0
0.5,29.0,24.0,886,23.428571428571427,1,0,0,0
0.5,26.0,21.0,1334,23.714285714285715,0,0,1,0
0.5,27.0,27.0,1295,24.571428571428573,0,0,1,0
0.5,31.0,28.0,1876,26.142857142857142,1,0,0,0
0.5,30.0,26.0,2000,27.571428571428573,1,0,0,0
0.5,28.0,24.0,1240,28.142857142857142,0,0,1,0
0.5,32.0,24.0,1847,29.0,0,0,1,0
0.5,30.0,25.0,1916,29.142857142857142,0,0,1,0
0.5,31.0,27.0,1983,29.857142857142858,0,0,1,0
0.5,30.0,25.0,878,30.285714285714285,0,1,0,0
0.4,24.0,22.0,260,29.285714285714285,1,0,0,0
0.4,22.0,17.0,1101,28.142857142857142,1,0,0,0
0.4,19.0,15.0,610,26.857142857142858,1,0,0,0
0.3,15.0,12.0,1461,24.428571428571427,1,0,0,0
0.3,13.0,9.0,2000,22.0,0,0,1,0
0.3,11.0,8.0,2000,19.142857142857142,0,0,1,0
0.3,12.0,8.0,2000,16.571428571428573,0,0,1,0
0.3,10.0,7.0,2000,14.571428571428571,0,0,1,0
0.3,11.0,10.0,2000,13.0,0,0,1,0
0.3,10.0,7.0,1952,11.714285714285714,1,0,0,0
0.4,12.0,6.0,1932,11.285714285714286,0,0,1,0
0.4,13.0,8.0,511,11.285714285714286,1,0,0,0
0.4,13.0,11.0,1937,11.571428571428571,1,0,0,0
0.4,13.0,7.0,1983,11.714285714285714,0,0,1,0
0.5,15.0,9.0,2000,12.428571428571429,0,0,1,0
0.4,9.0,6.0,2000,12.142857142857142,0,0,1,0
0.4,9.0,9.0,2000,12.0,0,0,1,0
0.3,10.0,6.0,2000,11.714285714285714,0,0,1,0
0.4,8.0,4.0,2000,11.0,0,0,1,0
0.4,11.0,7.0,2000,10.714285714285714,0,0,1,0
0.4,14.0,11.0,2000,10.857142857142858,0,0,1,0
0.4,14.0,9.0,2000,10.714285714285714,0,0,1,0
0.4,16.0,13.0,2000,11.714285714285714,0,0,1,0
0.4,15.0,11.0,2000,12.571428571428571,0,0,1,0
0.4,20.0,13.0,2000,14.0,0,0,1,0
0.5,18.0,13.0,2000,15.428571428571429,0,0,1,0
0.4,16.0,12.0,2000,16.142857142857142,0,0,1,0
0.4,15.0,10.0,2000,16.285714285714285,0,0,1,0
0.4,18.0,12.0,2000,16.857142857142858,0,0,1,0
0.4,20.0,13.0,2000,17.428571428571427,0,0,1,0
0.4,19.0,12.0,2000,18.0,0,0,1,0
0.4,17.0,11.0,2000,17.571428571428573,0,0,1,0
0.4,19.0,12.0,2000,17.714285714285715,0,0,1,0
0.4,18.0,11.0,1995,18.0,0,0,1,0
0.4,18.0,9.0,2000,18.428571428571427,0,0,1,0
0.4,15.0,8.0,2000,18.0,0,0,1,0
0.4,15.0,11.0,2000,17.285714285714285,0,0,1,0
0.4,16.0,9.0,2000,16.857142857142858,0,0,1,0
0.4,19.0,13.0,2000,17.142857142857142,0,0,1,0
0.3,16.0,11.0,2000,16.714285714285715,0,0,1,0
0.3,16.0,12.0,2000,16.428571428571427,0,0,1,0
0.3,20.0,16.0,2000,16.714285714285715,0,0,1,0
0.3,21.0,15.0,2000,17.571428571428573,0,0,1,0
0.3,21.0,16.0,2000,18.428571428571427,0,0,1,0
0.3,19.0,16.0,2000,18.857142857142858,0,0,1,0
0.3,14.0,11.0,2000,18.142857142857142,0,0,1,0
0.3,21.0,16.0,2000,18.857142857142858,0,0,1,0
0.4,17.0,13.0,2000,19.0,0,0,1,0
0.4,16.0,11.0,2000,18.428571428571427,0,0,1,0
0.3,16.0,12.0,2000,17.714285714285715,0,0,1,0
0.3,15.0,12.0,2000,16.857142857142858,0,0,1,0
0.3,13.0,10.0,2000,16.0,0,0,1,0
0.3,11.0,9.0,2000,15.571428571428571,0,0,1,0
0.3,12.0,9.0,2000,14.285714285714286,0,0,1,0
0.4,19.0,15.0,2000,14.571428571428571,0,0,1,0
0.4,22.0,14.0,2000,15.428571428571429,0,0,1,0
0.4,24.0,14.0,2000,16.571428571428573,0,0,1,0
0.4,22.0,14.0,2000,17.571428571428573,0,0,1,0
0.4,24.0,15.0,2000,19.142857142857142,0,0,1,0
0.4,22.0,13.0,2000,20.714285714285715,0,0,1,0
0.4,15.0,10.0,2000,21.142857142857142,0,0,1,0
0.3,18.0,11.0,2000,21.0,0,0,1,0
0.3,24.0,14.0,2000,21.285714285714285,0,0,1,0
0.3,20.0,15.0,2000,20.714285714285715,0,0,1,0
0.3,19.0,15.0,2000,20.285714285714285,0,0,1,0
0.3,22.0,16.0,2000,20.0,0,0,1,0
0.3,28.0,23.0,2000,20.857142857142858,0,0,1,0
0.3,26.0,19.0,2000,22.428571428571427,0,0,1,0
0.3,27.0,18.0,2000,23.714285714285715,0,0,1,0
0.3,25.0,17.0,2000,23.857142857142858,0,0,1,0
0.3,23.0,15.0,2000,24.285714285714285,0,0,1,0
0.3,22.0,17.0,2000,24.714285714285715,0,0,1,0
0.3,25.0,18.0,2000,25.142857142857142,0,0,1,0
0.3,24.0,17.0,2000,24.571428571428573,0,0,1,0
0.3,21.0,17.0,2000,23.857142857142858,0,0,1,0
0.3,20.0,16.0,2000,22.857142857142858,0,0,1,0
0.3,20.0,16.0,2000,22.142857142857142,0,0,1,0
0.3,19.0,14.0,2000,21.571428571428573,0,0,1,0
0.3,20.0,15.0,2000,21.285714285714285,0,0,1,0
0.3,19.0,15.0,2000,20.428571428571427,0,0,1,0
0.3,19.0,15.0,2000,19.714285714285715,0,0,1,0
0.3,22.0,15.0,2000,19.857142857142858,0,0,1,0
0.3,22.0,18.0,2000,20.142857142857142,0,0,1,0
0.3,21.0,14.0,2000,20.285714285714285,0,0,1,0
0.4,22.0,16.0,2000,20.714285714285715,0,0,1,0
0.4,18.0,12.0,2000,20.428571428571427,0,0,1,0
0.3,23.0,18.0,2000,21.0,0,0,1,0
0.3,19.0,15.0,2000,21.0,0,0,1,0
0.3,20.0,12.0,2000,20.714285714285715,0,0,1,0
0.4,22.0,18.0,2000,20.714285714285715,0,0,1,0
0.3,27.0,22.0,2000,21.571428571428573,0,0,1,0
0.3,28.0,23.0,2000,22.428571428571427,0,0,1,0
0.3,30.0,24.0,2000,24.142857142857142,0,0,1,0
0.3,30.0,25.0,2000,25.142857142857142,0,0,1,0
0.3,27.0,21.0,2000,26.285714285714285,0,0,1,0
0.3,22.0,18.0,2000,26.571428571428573,0,0,1,0
0.3,19.0,16.0,2000,26.142857142857142,0,0,1,0
0.3,16.0,13.0,2000,24.571428571428573,0,0,1,0
0.2,18.0,13.0,2000,23.142857142857142,0,0,1,0
0.2,16.0,13.0,2000,21.142857142857142,0,0,1,0
0.2,17.0,16.0,2000,19.285714285714285,0,0,1,0
0.2,19.0,15.0,2000,18.142857142857142,0,0,1,0
0.2,20.0,16.0,2000,17.857142857142858,0,0,1,0
0.2,19.0,15.0,2000,17.857142857142858,0,0,1,0
0.2,20.0,16.0,2000,18.428571428571427,0,0,1,0
0.3,18.0,15.0,2000,18.428571428571427,0,0,1,0
0.3,19.0,16.0,2000,18.857142857142858,0,0,1,0
0.3,17.0,12.0,2000,18.857142857142858,0,0,1,0
0.3,20.0,13.0,2000,19.0,0,0,1,0
0.3,20.0,14.0,2000,19.0,0,0,1,0
0.3,20.0,17.0,2000,19.142857142857142,0,0,1,0
0.3,17.0,11.0,2000,18.714285714285715,0,0,1,0
0.4,19.0,15.0,2000,18.857142857142858,0,0,1,0
0.3,23.0,15.0,2000,19.428571428571427,0,0,1,0
0.2,24.0,14.0,2000,20.428571428571427,0,0,1,0
0.2,9.0,3.0,2000,18.857142857142858,0,0,1,0
0.2,7.0,7.0,2000,17.0,0,0,1,0
0.3,7.0,2.0,2000,15.142857142857142,0,0,1,0
0.4,14.0,8.0,2000,14.714285714285714,0,0,1,0
0.3,11.0,7.0,2000,13.571428571428571,0,0,1,0
0.4,11.0,9.0,2000,11.857142857142858,0,0,1,0
0.3,12.0,7.0,2000,10.142857142857142,0,0,1,0
0.3,11.0,9.0,2000,10.428571428571429,0,0,1,0
0.3,10.0,6.0,2000,10.857142857142858,0,0,1,0
0.3,11.0,7.0,2000,11.428571428571429,0,0,1,0
0.3,11.0,7.0,2000,11.0,0,0,1,0
0.3,13.0,8.0,2000,11.285714285714286,0,0,1,0
0.3,11.0,6.0,2000,11.285714285714286,0,0,1,0
0.3,12.0,5.0,2000,11.285714285714286,0,0,1,0
0.3,13.0,6.0,2000,11.571428571428571,0,0,1,0
0.3,16.0,6.0,2000,12.428571428571429,0,0,1,0
0.3,13.0,6.0,2000,12.714285714285714,0,0,1,0
0.3,14.0,8.0,2000,13.142857142857142,0,0,1,0
0.3,15.0,8.0,2000,13.428571428571429,0,0,1,0
0.3,17.0,11.0,2000,14.285714285714286,0,0,1,0
0.3,14.0,11.0,2000,14.571428571428571,0,0,1,0
0.3,15.0,10.0,2000,14.857142857142858,0,0,1,0
0.3,14.0,10.0,2000,14.571428571428571,0,0,1,0
0.3,13.0,6.0,2000,14.571428571428571,0,0,1,0
0.3,13.0,8.0,2000,14.428571428571429,0,0,1,0
0.2,11.0,7.0,2000,13.857142857142858,0,0,1,0
0.3,12.0,7.0,2000,13.142857142857142,0,0,1,0
0.3,12.0,11.0,2000,12.857142857142858,0,0,1,0
0.3,14.0,9.0,2000,12.714285714285714,0,0,1,0
0.3,15.0,8.0,2000,12.857142857142858,0,0,1,0
0.3,15.0,10.0,2000,13.142857142857142,0,0,1,0
0.3,11.0,10.0,2000,12.857142857142858,0,0,1,0
0.3,17.0,11.0,2000,13.714285714285714,0,0,1,0
0.4,19.0,12.0,2000,14.714285714285714,0,0,1,0
0.4,19.0,12.0,2000,15.714285714285714,0,0,1,0
0.4,21.0,14.0,2000,16.714285714285715,0,0,1,0
0.3,19.0,12.0,2000,17.285714285714285,0,0,1,0
0.3,24.0,14.0,2000,18.571428571428573,0,0,1,0
0.3,23.0,15.0,2000,20.285714285714285,0,0,1,0
0.3,22.0,15.0,2000,21.0,0,0,1,0
0.3,20.0,12.0,2000,21.142857142857142,0,0,1,0
0.3,16.0,12.0,2000,20.714285714285715,0,0,1,0
0.3,15.0,9.0,2000,19.857142857142858,0,0,1,0
0.3,14.0,9.0,2000,19.142857142857142,0,0,1,0
0.3,20.0,16.0,2000,18.571428571428573,0,0,1,0
0.3,18.0,14.0,2000,17.857142857142858,0,0,1,0
0.3,18.0,12.0,2000,17.285714285714285,0,0,1,0
0.3,19.0,17.0,2000,17.142857142857142,0,0,1,0
0.3,19.0,15.0,1500,17.571428571428573,0,1,0,0
0.2,18.0,14.0,1500,18.0,1,0,0,0
0.3,10.0,6.0,2000,17.428571428571427,0,0,1,0
0.3,10.0,5.0,2000,16.0,1,0,0,0
0.3,11.0,8.0,2000,15.0,1,0,0,0
0.3,11.0,9.0,2000,14.0,0,0,1,0
0.3,11.0,8.0,2000,12.857142857142858,0,0,1,0
0.3,11.0,7.0,2000,11.714285714285714,0,0,1,0
0.3,9.0,7.0,2000,10.428571428571429,0,0,1,0
0.3,7.0,4.0,2000,10.0,0,0,1,0
0.2,9.0,5.0,2000,9.857142857142858,0,0,1,0
0.2,8.0,7.0,2000,9.428571428571429,0,0,1,0
0.2,7.0,5.0,2000,8.857142857142858,0,0,1,0
0.3,8.0,5.0,2000,8.428571428571429,0,0,1,0
0.2,7.0,4.0,2000,7.857142857142857,0,0,1,0
0.3,6.0,5.0,2000,7.428571428571429,0,0,1,0
0.3,7.0,3.0,2000,7.428571428571429,0,0,1,0
0.3,6.0,3.0,2000,7.0,0,0,1,0
0.3,7.0,2.0,2000,6.857142857142857,0,0,1,0
0.3,13.0,11.0,2000,7.714285714285714,0,0,1,0
0.3,14.0,10.0,2000,8.571428571428571,0,0,1,0
0.3,13.0,8.0,2000,9.428571428571429,0,0,1,0
0.3,14.0,8.0,2000,10.571428571428571,0,0,1,0
0.3,14.0,8.0,2000,11.571428571428571,0,0,1,0
0.3,14.0,8.0,2000,12.714285714285714,0,0,1,0
0.3,17.0,8.0,2000,14.142857142857142,0,0,1,0
0.3,16.0,9.0,2000,14.571428571428571,0,0,1,0
0.3,15.0,7.0,2000,14.714285714285714,0,0,1,0
0.4,11.0,7.0,2000,14.428571428571429,0,0,1,0
0.3,8.0,6.0,2000,13.571428571428571,0,0,1,0
0.3,6.0,3.0,2000,12.428571428571429,0,0,1,0
0.3,7.0,4.0,2000,11.428571428571429,0,0,1,0
0.3,6.0,4.0,2000,9.857142857142858,0,0,1,0
0.3,7.0,4.0,2000,8.571428571428571,0,0,1,0
0.3,7.0,4.0,2000,7.428571428571429,0,0,1,0
0.3,9.0,6.0,2000,7.142857142857143,0,0,1,0
0.3,9.0,5.0,2000,7.285714285714286,0,0,1,0
0.3,11.0,4.0,2000,8.0,0,0,1,0
0.3,9.0,5.0,2000,8.285714285714286,0,0,1,0
0.3,9.0,5.0,2000,8.714285714285714,0,0,1,0
0.3,11.0,5.0,2000,9.285714285714286,0,0,1,0
0.4,13.0,5.0,2000,10.142857142857142,0,0,1,0
0.4,13.0,6.0,2000,10.714285714285714,0,0,1,0
0.4,16.0,13.0,2000,11.714285714285714,0,0,1,0
0.4,21.0,13.0,2000,13.142857142857142,0,0,1,0
0.5,28.0,16.0,2000,15.857142857142858,0,0,1,0
0.5,32.0,23.0,2000,19.142857142857142,0,0,1,0
0.4,23.0,16.0,2000,20.857142857142858,0,0,1,0
0.3,14.0,9.0,2000,21.0,0,0,1,0
0.3,20.0,14.0,2000,22.0,0,0,1,0
0.3,20.0,13.0,2000,22.571428571428573,0,0,1,0
0.4,24.0,16.0,2000,23.0,0,0,1,0
0.4,26.0,15.0,2000,22.714285714285715,0,0,1,0
0.4,21.0,12.0,2000,21.142857142857142,0,0,1,0
0.4,19.0,12.0,2000,20.571428571428573,0,0,1,0
0.4,20.0,13.0,2000,21.428571428571427,0,0,1,0
0.4,21.0,15.0,2000,21.571428571428573,0,0,1,0
0.4,21.0,14.0,2000,21.714285714285715,0,0,1,0
0.4,19.0,15.0,2000,21.0,0,0,1,0
0.4,22.0,17.0,2000,20.428571428571427,0,0,1,0
0.4,20.0,15.0,2000,20.285714285714285,0,0,1,0
0.4,23.0,16.0,2000,20.857142857142858,0,0,1,0
0.3,20.0,15.0,2000,20.857142857142858,0,0,1,0
0.4,21.0,17.0,2000,20.857142857142858,0,0,1,0
0.4,20.0,14.0,1970,20.714285714285715,0,0,1,0
0.4,20.0,13.0,2000,20.857142857142858,0,0,1,0
0.4,24.0,14.0,2000,21.142857142857142,0,0,1,0
0.4,30.0,20.0,1996,22.571428571428573,0,0,1,0
0.5,29.0,20.0,2000,23.428571428571427,0,0,1,0
0.5,37.0,32.0,2000,25.857142857142858,0,0,1,0
0.5,35.0,29.0,2000,27.857142857142858,0,0,1,0
0.5,40.0,33.0,1989,30.714285714285715,0,0,1,0
0.5,42.0,33.0,2000,33.857142857142854,0,0,1,0
